"year","gear","tot_val"
2014,"GNS",0
2014,"GNS",0
2014,"GNS",0
2014,"GNS",0
2014,"GNS",0
2014,"GNS",0
2014,"GNS",0
2014,"GNS",0
2014,"GNS",0
2014,"GNS",0
2014,"GNS",0
2014,"GNS",0
2014,"GNS",0
2014,"GNS",0
2014,"GNS",0
2014,"GNS",0
2014,"GNS",0
2014,"GNS",0
2014,"GNS",0
2014,"GNS",0
2014,"GNS",0
2014,"GNS",0
2014,"GNS",0
2014,"GNS",0
2014,"GNS",0
2014,"GNS",0
2014,"GNS",0
2014,"GNS",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",5.975604
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",27.417092
2013,"OTB",59.941687
2013,"OTB",67.937561
2013,"OTB",87.358779
2013,"OTB",127.793827
2013,"OTB",220.821339
2013,"OTB",329.463929
2013,"OTB",948.211745
2013,"OTB",1689.311114
2013,"OTB",2186.627261
2013,"OTB",2565.402504
2013,"OTB",2308.345313
2013,"OTB",1997.149941
2013,"OTB",2353.849773
2013,"OTB",3067.606203
2013,"OTB",2963.370689
2013,"OTB",2880.387891
2013,"OTB",2758.364189
2013,"OTB",2319.331851
2013,"OTB",2259.344182
2013,"OTB",2293.057799
2013,"OTB",2122.115777
2013,"OTB",1967.617552
2013,"OTB",1413.211668
2013,"OTB",1328.199042
2013,"OTB",857.986836
2013,"OTB",654.784104
2013,"OTB",717.266352
2013,"OTB",351.980344
2013,"OTB",318.106713
2013,"OTB",90.989333
2013,"OTB",53.319272
2013,"OTB",26.459976
2013,"OTB",6.614994
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",5.622357
2013,"OTB",5.622357
2013,"OTB",0
2013,"OTB",6.529189
2013,"OTB",9.272761
2013,"OTB",10.974288
2013,"OTB",8.880604
2013,"OTB",8.230716
2013,"OTB",28.167348
2013,"OTB",11.038098
2013,"OTB",24.402179
2013,"OTB",63.219684
2013,"OTB",123.655037
2013,"OTB",175.303655
2013,"OTB",362.064125
2013,"OTB",699.664511
2013,"OTB",1021.201198
2013,"OTB",991.843945
2013,"OTB",975.682712
2013,"OTB",704.784802
2013,"OTB",632.060188
2013,"OTB",642.893737
2013,"OTB",724.581591
2013,"OTB",654.773591
2013,"OTB",484.315181
2013,"OTB",306.006224
2013,"OTB",178.182487
2013,"OTB",240.643131
2013,"OTB",228.468722
2013,"OTB",119.615204
2013,"OTB",74.685086
2013,"OTB",51.516473
2013,"OTB",30.909884
2013,"OTB",24.368957
2013,"OTB",19.072468
2013,"OTB",8.010958
2013,"OTB",10.619381
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2013,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",42.762365
2012,"OTB",26.106037
2012,"OTB",118.029052
2012,"OTB",170.88955
2012,"OTB",356.689971
2012,"OTB",913.148394
2012,"OTB",974.653823
2012,"OTB",1801.134262
2012,"OTB",2776.521055
2012,"OTB",3548.657299
2012,"OTB",3615.048681
2012,"OTB",3362.604456
2012,"OTB",3534.015794
2012,"OTB",2740.381553
2012,"OTB",2383.038228
2012,"OTB",2312.30282
2012,"OTB",2381.405427
2012,"OTB",2369.810344
2012,"OTB",2631.3402
2012,"OTB",2153.800549
2012,"OTB",1386.156006
2012,"OTB",1241.300853
2012,"OTB",1152.664416
2012,"OTB",1097.684686
2012,"OTB",985.686389
2012,"OTB",1033.768386
2012,"OTB",536.233034
2012,"OTB",362.650414
2012,"OTB",119.312671
2012,"OTB",100.158685
2012,"OTB",29.25218
2012,"OTB",52.940658
2012,"OTB",35.17073
2012,"OTB",20.421714
2012,"OTB",10.210857
2012,"OTB",10.210857
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",28.233654
2012,"OTB",33.880385
2012,"OTB",16.940192
2012,"OTB",11.293462
2012,"OTB",39.527115
2012,"OTB",103.076283
2012,"OTB",164.187824
2012,"OTB",306.545689
2012,"OTB",569.440574
2012,"OTB",760.606359
2012,"OTB",512.292193
2012,"OTB",496.662298
2012,"OTB",601.927693
2012,"OTB",486.83071
2012,"OTB",634.366949
2012,"OTB",570.389086
2012,"OTB",567.68549
2012,"OTB",675.039199
2012,"OTB",774.972398
2012,"OTB",548.072916
2012,"OTB",439.135354
2012,"OTB",423.850822
2012,"OTB",388.092362
2012,"OTB",416.864637
2012,"OTB",285.934049
2012,"OTB",175.435917
2012,"OTB",116.728185
2012,"OTB",71.918909
2012,"OTB",68.971151
2012,"OTB",38.53481
2012,"OTB",12.674106
2012,"OTB",3.466455
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"OTB",0
2012,"GTR",0
2012,"GTR",0
2012,"GTR",0
2012,"GTR",0
2012,"GTR",0
2012,"GTR",0
2012,"GTR",0
2012,"GTR",0
2012,"GTR",0
2012,"GTR",0
2012,"GTR",0
2012,"GTR",0
2012,"GTR",0
2012,"GTR",0
2012,"GTR",0
2012,"GTR",0
2012,"GTR",0
2012,"GTR",0
2012,"GTR",0
2012,"GTR",0
2012,"GTR",0
2012,"GTR",0
2012,"GTR",0
2012,"GTR",0
2012,"GTR",0
2012,"GTR",0
2012,"GTR",0
2012,"GTR",0
2012,"GTR",0
2012,"GTR",0
2012,"GTR",0
2012,"GTR",0
2012,"GTR",0
2012,"GTR",0
2012,"GTR",0
2012,"GTR",0
2012,"GTR",0
2012,"GTR",0
2012,"GTR",0
2012,"GTR",0
2012,"GTR",0
2012,"GTR",0
2012,"GTR",0
2012,"GTR",0
2012,"GTR",0
2012,"GTR",0
2012,"GTR",0
2012,"GTR",0
2012,"GTR",0
2012,"GTR",0
2012,"GTR",0
2012,"GTR",0
2012,"GTR",0
2012,"GTR",0
2012,"GTR",0
2012,"GTR",0
2012,"GTR",0
2012,"GTR",0
2012,"GTR",0
2012,"GTR",0
2012,"GTR",0
2012,"GTR",0
2012,"GTR",0
2012,"GTR",0
2012,"GTR",0
2012,"GTR",0
2012,"GTR",0
2012,"GTR",0
2012,"GTR",0
2012,"GTR",0
2012,"GTR",0
2012,"GTR",0
2012,"GTR",0
2012,"GTR",0
2012,"GTR",0
2012,"GTR",0
2012,"GTR",0
2012,"GTR",0
2012,"GTR",0
2012,"GTR",0
2012,"GTR",0
2012,"GTR",0
2012,"GTR",0
2012,"GTR",0
2012,"GTR",0
2012,"GTR",0
2012,"GTR",0
2012,"GTR",0
2012,"GTR",0
2012,"GTR",0
2012,"GTR",0
2012,"GTR",0
2012,"GTR",0
2012,"GTR",0
2012,"GTR",0
2012,"GTR",0
2012,"GTR",0
2012,"GTR",0
2012,"GTR",0
2012,"GTR",0
2012,"GTR",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",23.413008
2011,"OTB",331.937871
2011,"OTB",1327.751485
2011,"OTB",995.813614
2011,"OTB",4021.861843
2011,"OTB",4663.145013
2011,"OTB",5680.81561
2011,"OTB",5186.249852
2011,"OTB",1399.297288
2011,"OTB",3597.515352
2011,"OTB",1863.637652
2011,"OTB",1549.261932
2011,"OTB",1571.921147
2011,"OTB",1434.780814
2011,"OTB",1280.956081
2011,"OTB",1556.526387
2011,"OTB",2014.672645
2011,"OTB",2631.69418
2011,"OTB",2627.384602
2011,"OTB",2522.183487
2011,"OTB",1749.669493
2011,"OTB",1476.481525
2011,"OTB",1700.987927
2011,"OTB",2099.905194
2011,"OTB",2390.530066
2011,"OTB",1955.049259
2011,"OTB",1495.109804
2011,"OTB",1300.361152
2011,"OTB",762.055748
2011,"OTB",392.543364
2011,"OTB",298.697288
2011,"OTB",400.200183
2011,"OTB",175.471757
2011,"OTB",68.369902
2011,"OTB",90.402962
2011,"OTB",7.957768
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",12.5835
2011,"OTB",88.084502
2011,"OTB",152.625043
2011,"OTB",136.735378
2011,"OTB",411.715598
2011,"OTB",516.26496
2011,"OTB",870.405545
2011,"OTB",489.730301
2011,"OTB",248.644736
2011,"OTB",169.762993
2011,"OTB",70.779984
2011,"OTB",66.329608
2011,"OTB",52.488617
2011,"OTB",113.563975
2011,"OTB",161.22635
2011,"OTB",188.993632
2011,"OTB",350.4996
2011,"OTB",585.317697
2011,"OTB",934.780517
2011,"OTB",976.986766
2011,"OTB",769.941607
2011,"OTB",654.299739
2011,"OTB",563.013111
2011,"OTB",598.42765
2011,"OTB",514.94311
2011,"OTB",703.740857
2011,"OTB",598.404516
2011,"OTB",460.780144
2011,"OTB",347.8232
2011,"OTB",210.96291
2011,"OTB",145.200642
2011,"OTB",119.334538
2011,"OTB",64.247762
2011,"OTB",56.795986
2011,"OTB",45.518076
2011,"OTB",13.121349
2011,"OTB",8.851098
2011,"OTB",10.368927
2011,"OTB",7.273418
2011,"OTB",5.761907
2011,"OTB",3.140345
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2011,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",130.45957
2010,"OTB",80.110837
2010,"OTB",200.45792
2010,"OTB",149.383069
2010,"OTB",191.888564
2010,"OTB",384.024169
2010,"OTB",818.015717
2010,"OTB",1496.507616
2010,"OTB",2337.760194
2010,"OTB",2730.655533
2010,"OTB",2868.126051
2010,"OTB",4399.499914
2010,"OTB",3873.969459
2010,"OTB",3927.578031
2010,"OTB",3143.83467
2010,"OTB",2659.812967
2010,"OTB",2447.174141
2010,"OTB",2256.882916
2010,"OTB",1985.651642
2010,"OTB",1744.911384
2010,"OTB",1346.683404
2010,"OTB",1084.334679
2010,"OTB",566.331756
2010,"OTB",291.726829
2010,"OTB",191.398306
2010,"OTB",148.503185
2010,"OTB",175.223215
2010,"OTB",154.24962
2010,"OTB",124.955817
2010,"OTB",133.658617
2010,"OTB",98.510006
2010,"OTB",62.132843
2010,"OTB",69.125221
2010,"OTB",43.408222
2010,"OTB",14.078214
2010,"OTB",10.55866
2010,"OTB",14.078214
2010,"OTB",10.55866
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",3.310774
2010,"OTB",7.863089
2010,"OTB",3.561829
2010,"OTB",15.635292
2010,"OTB",17.608566
2010,"OTB",16.730397
2010,"OTB",32.424081
2010,"OTB",122.630361
2010,"OTB",277.130939
2010,"OTB",394.909496
2010,"OTB",418.716292
2010,"OTB",441.163961
2010,"OTB",616.183453
2010,"OTB",696.490926
2010,"OTB",752.711214
2010,"OTB",774.582762
2010,"OTB",809.362749
2010,"OTB",598.043095
2010,"OTB",574.572477
2010,"OTB",530.10113
2010,"OTB",509.851502
2010,"OTB",502.162476
2010,"OTB",479.422025
2010,"OTB",378.235998
2010,"OTB",319.243114
2010,"OTB",159.259756
2010,"OTB",90.305253
2010,"OTB",92.227319
2010,"OTB",36.561815
2010,"OTB",1.004219
2010,"OTB",1.004219
2010,"OTB",2.008439
2010,"OTB",1.004219
2010,"OTB",1.004219
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
2010,"OTB",0
